empty_slots,extra,free_bikes,id,latitude,longitude,name,timestamp,ebikes,has_ebikes,last_updated,payment_0,payment_1,payment-terminal,rental_uris_android,rental_uris_ios,renting,returning,slots,uid
4,"{'ebikes': 2, 'has_ebikes': True, 'last_updated': 1696291841, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 20, 'uid': '0e82ab9f-8c93-4302-b9df-342f8135a05c'}",13,c37cea93aba736a4361cfee23f985a6e,40.863211,-73.920827,W 204 St & Nagle Ave,2023-10-03 00:11:38.135000+00:00,2,True,1696291841,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,20,0e82ab9f-8c93-4302-b9df-342f8135a05c
6,"{'ebikes': 1, 'has_ebikes': True, 'last_updated': 1696291757, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 20, 'uid': '99b7c9a5-9679-417f-b884-21c4b240aa99'}",13,d8c58f9309273ff0f6f12a38b2ab53c9,40.862638,-73.92006,10 Ave & W 204 St,2023-10-03 00:11:38.624000+00:00,1,True,1696291757,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,20,99b7c9a5-9679-417f-b884-21c4b240aa99
8,"{'ebikes': 2, 'has_ebikes': True, 'last_updated': 1696291799, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 19, 'uid': '89ff4db3-8a29-4565-a366-6fea4b3afc39'}",9,0381679de56e56714ad19c68930d708b,40.867357,-73.92936,Dyckman St & Henshaw St,2023-10-03 00:11:38.446000+00:00,2,True,1696291799,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,19,89ff4db3-8a29-4565-a366-6fea4b3afc39
24,"{'ebikes': 1, 'has_ebikes': True, 'last_updated': 1696291787, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 71, 'uid': '66db3053-0aca-11e7-82f6-3863bb44ef7c'}",37,3707d93abb2922bc9b69bdaa37bc25ee,40.71473993,-74.00910627,Warren St & W Broadway,2023-10-03 00:11:39.406000+00:00,1,True,1696291787,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,71,66db3053-0aca-11e7-82f6-3863bb44ef7c
6,"{'ebikes': 11, 'has_ebikes': True, 'last_updated': 1696291816, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 29, 'uid': '943a1a27-1328-4823-8945-28d845280383'}",21,68ee8be6eea7dae1f98009df04af9bfc,40.86788,-73.919685,Isham St & Broadway,2023-10-03 00:11:38.447000+00:00,11,True,1696291816,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,29,943a1a27-1328-4823-8945-28d845280383
1,"{'ebikes': 4, 'has_ebikes': True, 'last_updated': 1696249654, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 0, 'returning': 0, 'slots': 39, 'uid': 'a5bd1f58-7df8-4df6-9636-372f1bc194be'}",36,f831e27b9c5d28f4debc958ccd8199f9,40.864632,-73.918598,10 Ave & W 207 St,2023-10-03 00:11:37.696000+00:00,4,True,1696249654,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,0,0,39,a5bd1f58-7df8-4df6-9636-372f1bc194be
53,"{'ebikes': 7, 'has_ebikes': True, 'last_updated': 1696291838, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 94, 'uid': 'c37931bb-8571-4671-a9a8-f3cf23897680'}",31,7db3ce3274524755b7488d98b0246e1a,40.72633085971696,-73.98616880178452,1 Ave & E 6 St,2023-10-03 00:11:38.720000+00:00,7,True,1696291838,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,94,c37931bb-8571-4671-a9a8-f3cf23897680
2,"{'ebikes': 3, 'has_ebikes': True, 'last_updated': 1696291803, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 22, 'uid': '3c21925c-d68e-497c-b501-982d3eb3e852'}",19,3ad2da4e2ffd3c8f148e92b5abe0db04,40.866141,-73.922648,W 204 St & Vermilyea Ave,2023-10-03 00:11:38.979000+00:00,3,True,1696291803,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,22,3c21925c-d68e-497c-b501-982d3eb3e852
24,"{'ebikes': 0, 'has_ebikes': True, 'last_updated': 1696291827, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 34, 'uid': '01f01352-50d4-484e-a611-576b18ac373a'}",7,07faa5564a6653f710b98339ec147172,40.68256425759694,-73.9798977971077,Bergen St & 4 Ave,2023-10-03 00:11:38.518000+00:00,0,True,1696291827,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,34,01f01352-50d4-484e-a611-576b18ac373a
14,"{'ebikes': 0, 'has_ebikes': True, 'last_updated': 1696291772, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 23, 'uid': 'e1a3f2f9-618f-4727-b2d6-676e02aadf17'}",7,962c565fe2fe149bf5bdae5c9e2762d1,40.861281970750994,-73.921417593956,10 Ave & W 202 St,2023-10-03 00:11:38.491000+00:00,0,True,1696291772,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,23,e1a3f2f9-618f-4727-b2d6-676e02aadf17
29,"{'ebikes': 0, 'has_ebikes': True, 'last_updated': 1696291810, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 54, 'uid': '66db7a0d-0aca-11e7-82f6-3863bb44ef7c'}",21,1c3d8252afb20b0e91b91a9e41445489,40.717571,-74.005549,Leonard St & Church St,2023-10-03 00:11:38.133000+00:00,0,True,1696291810,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,54,66db7a0d-0aca-11e7-82f6-3863bb44ef7c
22,"{'ebikes': 0, 'has_ebikes': True, 'last_updated': 1696291797, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 59, 'uid': 'a82599ce-99ca-4670-8053-baada198034a'}",34,f71c44a67c3d42d8ad16daf7970cf39b,40.73275887045087,-73.99581670761108,E 9 St & 5 Ave,2023-10-03 00:11:38.298000+00:00,0,True,1696291797,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,59,a82599ce-99ca-4670-8053-baada198034a
19,"{'ebikes': 1, 'has_ebikes': True, 'last_updated': 1696291777, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 25, 'uid': 'dc34ba4c-d8e5-4674-a02e-210c950c05c1'}",3,34c5288b205bd66e5df7fafb722553f5,40.859166,-73.933872,Margaret Corbin Plz & Ft Washington Ave,2023-10-03 00:11:38.407000+00:00,1,True,1696291777,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,25,dc34ba4c-d8e5-4674-a02e-210c950c05c1
35,"{'ebikes': 3, 'has_ebikes': True, 'last_updated': 1696291859, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 81, 'uid': '8cb0375d-bcb2-4c90-9773-41c3c8fdf8d8'}",33,26c90b54d9962e75ec6621bd39292288,40.71511871996496,-73.98417055606842,Grand St & Samuel Dickstein Plaza,2023-10-03 00:11:39.188000+00:00,3,True,1696291859,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,81,8cb0375d-bcb2-4c90-9773-41c3c8fdf8d8
2,"{'ebikes': 2, 'has_ebikes': True, 'last_updated': 1696291823, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 21, 'uid': '158e7752-27e2-4912-be0b-eb15405aa096'}",18,9a4e60e49cc1e970a571a73f47910096,40.86932465640094,-73.91519755125046,10 Ave & W 215 St,2023-10-03 00:11:38.356000+00:00,2,True,1696291823,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,21,158e7752-27e2-4912-be0b-eb15405aa096
10,"{'ebikes': 2, 'has_ebikes': True, 'last_updated': 1696291837, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 21, 'uid': '30d6520e-b612-4240-a9ff-eec12b02b263'}",9,443709eb17609d67cbd0cfe3f665dc47,40.873054589370895,-73.91837194561958,W 218 St & Indian Rd,2023-10-03 00:11:37.985000+00:00,2,True,1696291837,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,21,30d6520e-b612-4240-a9ff-eec12b02b263
22,"{'ebikes': 2, 'has_ebikes': True, 'last_updated': 1696291774, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 35, 'uid': '8066575c-f8e9-4e14-95ea-8d25ceeae2ca'}",10,01a1ebd19f01201f4c4beca49158a75c,40.672784,-73.979826,1 St & 6 Ave,2023-10-03 00:11:37.735000+00:00,2,True,1696291774,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,35,8066575c-f8e9-4e14-95ea-8d25ceeae2ca
5,"{'ebikes': 3, 'has_ebikes': True, 'last_updated': 1696291849, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 23, 'uid': '640a9a95-194f-42f5-8d88-1df67129f388'}",17,5f6458bc6bd8e1cd7aaa75e48aef594c,40.837119,-73.902185,E 171 St & 3 Ave,2023-10-03 00:11:37.422000+00:00,3,True,1696291849,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,23,640a9a95-194f-42f5-8d88-1df67129f388
1,"{'ebikes': 1, 'has_ebikes': True, 'last_updated': 1696291854, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 26, 'uid': 'c01a9c97-6c04-4e3f-ad0b-958801d94ca1'}",24,877ff2fd3e6a8a9c5c73a3bb235b7ce4,40.671409,-74.001328,Bay St & Court St,2023-10-03 00:11:38.205000+00:00,1,True,1696291854,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,26,c01a9c97-6c04-4e3f-ad0b-958801d94ca1
21,"{'ebikes': 1, 'has_ebikes': True, 'last_updated': 1696291768, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 33, 'uid': '52dd11f4-bbd0-49ab-912b-06fac40d275d'}",8,8567878e4ae5f00b051fdc56f650c74a,40.657265,-73.974165,Prospect Park SW & 16 St,2023-10-03 00:11:38.373000+00:00,1,True,1696291768,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,33,52dd11f4-bbd0-49ab-912b-06fac40d275d
12,"{'ebikes': 2, 'has_ebikes': True, 'last_updated': 1696291780, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 35, 'uid': 'b516fedb-3ced-4683-8c17-7e5f6dadf04d'}",21,d5a03116dd16f043d86c51feb0b031d0,40.6893952,-73.9995126,Congress St & Hicks St,2023-10-03 00:11:39.085000+00:00,2,True,1696291780,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,35,b516fedb-3ced-4683-8c17-7e5f6dadf04d
11,"{'ebikes': 0, 'has_ebikes': True, 'last_updated': 1696291805, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 33, 'uid': '33840944-aa92-4d91-9de8-d29e5cd0b2d9'}",16,0a0f5f0962516a92c7dec181c55cf5dc,40.68542400997018,-73.99127773940563,Warren St & Smith St,2023-10-03 00:11:38.401000+00:00,0,True,1696291805,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,33,33840944-aa92-4d91-9de8-d29e5cd0b2d9
21,"{'ebikes': 4, 'has_ebikes': True, 'last_updated': 1696291846, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 30, 'uid': '0b857ee5-3d10-4152-952e-95fbaf06677a'}",8,18b1d4e0986e191a8c497914a3b27f6e,40.640125,-74.015726,59 St & 5 Ave,2023-10-03 00:11:39.249000+00:00,4,True,1696291846,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,30,0b857ee5-3d10-4152-952e-95fbaf06677a
9,"{'ebikes': 1, 'has_ebikes': True, 'last_updated': 1696291854, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 37, 'uid': 'a1cf7115-8e38-4300-aac8-3a2fddca0e23'}",23,c584bb8da4f488de0218b1c02c5a2bda,40.65482,-73.973217,Prospect Park SW & Vanderbilt St,2023-10-03 00:11:38.566000+00:00,1,True,1696291854,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,37,a1cf7115-8e38-4300-aac8-3a2fddca0e23
4,"{'ebikes': 5, 'has_ebikes': True, 'last_updated': 1696291806, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 31, 'uid': '9e014047-d675-418b-a03c-84d974a25134'}",21,7ab5cbbdac552febf45b928db5233652,40.84089603193041,-73.93972098827362,Broadway & W 168 St,2023-10-03 00:11:37.695000+00:00,5,True,1696291806,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,31,9e014047-d675-418b-a03c-84d974a25134
0,"{'ebikes': 4, 'has_ebikes': True, 'last_updated': 1696291841, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 21, 'uid': '59b747c1-fbfb-4a3d-9394-8d06834d7c98'}",20,58b2ed98f8efcbe305502604b5105031,40.863124,-73.926994,Sherman Ave & Thayer St,2023-10-03 00:11:39.293000+00:00,4,True,1696291841,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,21,59b747c1-fbfb-4a3d-9394-8d06834d7c98
3,"{'ebikes': 3, 'has_ebikes': True, 'last_updated': 1696291854, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 24, 'uid': '633fbc4c-7617-47ba-a393-aad7a8d26a3e'}",16,a5a5842efcea2b33b02e27b494f60467,40.6758329439129,-74.01472628116608,Van Brunt St & Van Dyke St,2023-10-03 00:11:37.894000+00:00,3,True,1696291854,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,24,633fbc4c-7617-47ba-a393-aad7a8d26a3e
1,"{'ebikes': 1, 'has_ebikes': True, 'last_updated': 1696291794, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 24, 'uid': 'c4e9905f-457b-4be0-a878-2aa53fa0b09b'}",22,34dd6c48746474a848ead727855b1372,40.704876,-73.919911,Hart St & Wyckoff Ave,2023-10-03 00:11:37.916000+00:00,1,True,1696291794,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,24,c4e9905f-457b-4be0-a878-2aa53fa0b09b
3,"{'ebikes': 2, 'has_ebikes': True, 'last_updated': 1696291784, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 19, 'uid': '28a2436d-a52b-4fa4-874c-e096012a926d'}",16,878047d82517abb1ad1964b4ab32b485,40.871094,-73.911503,9 Ave & W 219 St,2023-10-03 00:11:37.343000+00:00,2,True,1696291784,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,19,28a2436d-a52b-4fa4-874c-e096012a926d
8,"{'ebikes': 1, 'has_ebikes': True, 'last_updated': 1696291776, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 19, 'uid': '6bc5598a-9eb8-44d2-adc0-d93b93af1924'}",11,6d0fc84b4203596051d64af3964525fd,40.872412,-73.912807,Broadway & W 220 St,2023-10-03 00:11:38.522000+00:00,1,True,1696291776,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,19,6bc5598a-9eb8-44d2-adc0-d93b93af1924
13,"{'ebikes': 0, 'has_ebikes': True, 'last_updated': 1696291784, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 27, 'uid': '3c6c0d12-80dd-4c49-b7c5-e3549588b8cf'}",13,61e794eade90c690ba982ec6cf6e8b42,40.87139,-73.914318,W 218 St & Broadway,2023-10-03 00:11:37.587000+00:00,0,True,1696291784,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,27,3c6c0d12-80dd-4c49-b7c5-e3549588b8cf
3,"{'ebikes': 0, 'has_ebikes': True, 'last_updated': 1696291761, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 39, 'uid': 'd1138533-504c-4d29-b71c-299e1d31f159'}",33,bc9e2a3345f6477f8cc7041c9b7b3c46,40.673746,-73.985649,4 Ave & 3 St,2023-10-03 00:11:37.586000+00:00,0,True,1696291761,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,39,d1138533-504c-4d29-b71c-299e1d31f159
3,"{'ebikes': 2, 'has_ebikes': True, 'last_updated': 1696291837, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 19, 'uid': 'f0115d11-c678-4274-8bb7-d486dbb63361'}",14,fc73f52b8210656aab1b05fe8a0e97e8,40.85890447538412,-73.9230939745903,Dyckman St & 10 Ave,2023-10-03 00:11:37.281000+00:00,2,True,1696291837,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,19,f0115d11-c678-4274-8bb7-d486dbb63361
10,"{'ebikes': 0, 'has_ebikes': True, 'last_updated': 1696291808, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 27, 'uid': 'be324766-f32d-471e-99fd-b369974f4b29'}",13,7e5d2e2cc4700fbe4d415a8c6afc79e1,40.68177810928762,-73.97988975048065,St Marks Pl & 4 Ave,2023-10-03 00:11:38.367000+00:00,0,True,1696291808,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,27,be324766-f32d-471e-99fd-b369974f4b29
9,"{'ebikes': 12, 'has_ebikes': True, 'last_updated': 1696291824, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 22, 'uid': '8a24490d-d5c5-4bac-9e36-56967834fc10'}",13,642fb67c9b20d97f43143949bc8ec4e5,40.846011,-73.919637,Featherbed Ln & Nelson Ave,2023-10-03 00:11:38.091000+00:00,12,True,1696291824,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,22,8a24490d-d5c5-4bac-9e36-56967834fc10
20,"{'ebikes': 0, 'has_ebikes': True, 'last_updated': 1696291818, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 24, 'uid': '6fefe1b3-5f0d-47aa-b1dd-cec211239950'}",1,01d0568b839cf2fe05281f0c91648ad3,40.649145,-74.009486,45 St & 4 Ave,2023-10-03 00:11:38.086000+00:00,0,True,1696291818,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,24,6fefe1b3-5f0d-47aa-b1dd-cec211239950
15,"{'ebikes': 5, 'has_ebikes': True, 'last_updated': 1696291831, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 19, 'uid': 'f9ed9a6b-097e-48b9-a9d1-79d084dcd2d9'}",5,64b2482ac2148f6399695e20d72a4221,40.846465,-73.903869,Anthony Ave & E 175 St,2023-10-03 00:11:38.878000+00:00,5,True,1696291831,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,19,f9ed9a6b-097e-48b9-a9d1-79d084dcd2d9
